교량명,중계기ID,센서ID,위치명,파일명,온도값(℃),측정값(mm),변위값(mm),수집시간
탄천2고가교,32,179,P34,Img_179_20200913_130100.jpg,23.76,,,2020-09-13 13
탄천2고가교,32,179,P34,Img_179_20200913_120100.jpg,22.98,,,2020-09-13 12
탄천2고가교,32,179,P34,Img_179_20200913_110100.jpg,22.27,,,2020-09-13 11
탄천2고가교,32,179,P34,Img_179_20200913_100100.jpg,21.46,,,2020-09-13 10
탄천2고가교,32,179,P34,Img_179_20200913_090100.jpg,20.84,,,2020-09-13 09
탄천2고가교,32,179,P34,Img_179_20200913_080100.jpg,20.37,,,2020-09-13 08
탄천2고가교,32,179,P34,Img_179_20200913_070100.jpg,20.1,,,2020-09-13 07
탄천2고가교,32,179,P34,Img_179_20200913_060100.jpg,18.84,,,2020-09-13 06
탄천2고가교,32,179,P34,Img_179_20200913_050100.jpg,19.07,,,2020-09-13 05
탄천2고가교,32,179,P34,Img_179_20200913_040100.jpg,19.57,,,2020-09-13 04
탄천2고가교,32,179,P34,Img_179_20200913_030100.jpg,19.89,,,2020-09-13 03
탄천2고가교,32,179,P34,Img_179_20200913_020100.jpg,20.21,,,2020-09-13 02
탄천2고가교,32,179,P34,Img_179_20200913_010100.jpg,20.41,,,2020-09-13 01
탄천2고가교,32,179,P34,Img_179_20200913_000100.jpg,20.62,,,2020-09-13 00
탄천2고가교,32,179,P34,Img_179_20200912_230100.jpg,20.84,,,2020-09-12 23
탄천2고가교,32,179,P34,Img_179_20200912_220100.jpg,21.03,,,2020-09-12 22
탄천2고가교,32,179,P34,Img_179_20200912_210100.jpg,21.25,,,2020-09-12 21
탄천2고가교,32,179,P34,Img_179_20200912_200100.jpg,21.38,,,2020-09-12 20
탄천2고가교,32,179,P34,Img_179_20200912_190100.jpg,21.51,,,2020-09-12 19
탄천2고가교,32,179,P34,Img_179_20200912_180100.jpg,21.72,,,2020-09-12 18
탄천2고가교,32,179,P34,Img_179_20200912_170100.jpg,21.96,,,2020-09-12 17
탄천2고가교,32,179,P34,Img_179_20200912_160100.jpg,22.08,,,2020-09-12 16
탄천2고가교,32,179,P34,Img_179_20200912_150100.jpg,22.04,,,2020-09-12 15
탄천2고가교,32,179,P34,Img_179_20200912_140100.jpg,21.88,,,2020-09-12 14
탄천2고가교,32,179,P34,Img_179_20200912_130100.jpg,21.55,,,2020-09-12 13
탄천2고가교,32,179,P34,Img_179_20200912_120100.jpg,21.13,,,2020-09-12 12
탄천2고가교,32,179,P34,Img_179_20200912_110100.jpg,20.77,,,2020-09-12 11
탄천2고가교,32,179,P34,Img_179_20200912_100100.jpg,20.39,,,2020-09-12 10
탄천2고가교,32,179,P34,Img_179_20200912_090100.jpg,20.31,,,2020-09-12 09
탄천2고가교,32,179,P34,Img_179_20200912_080100.jpg,20.21,,,2020-09-12 08
탄천2고가교,32,179,P34,Img_179_20200912_070100.jpg,19.98,,,2020-09-12 07
탄천2고가교,32,179,P34,Img_179_20200912_060100.jpg,19.96,,,2020-09-12 06
탄천2고가교,32,179,P34,Img_179_20200912_050100.jpg,19.83,,,2020-09-12 05
탄천2고가교,32,179,P34,Img_179_20200912_040100.jpg,19.83,,,2020-09-12 04
탄천2고가교,32,179,P34,Img_179_20200912_030100.jpg,19.87,,,2020-09-12 03
탄천2고가교,32,179,P34,Img_179_20200912_020100.jpg,20.07,,,2020-09-12 02
탄천2고가교,32,179,P34,Img_179_20200912_010100.jpg,20.05,,,2020-09-12 01
탄천2고가교,32,179,P34,Img_179_20200912_000100.jpg,20.44,,,2020-09-12 00
탄천2고가교,32,179,P34,Img_179_20200911_230100.jpg,21.17,,,2020-09-11 23
탄천2고가교,32,179,P34,Img_179_20200911_220100.jpg,21.83,,,2020-09-11 22
탄천2고가교,32,179,P34,Img_179_20200911_210100.jpg,22.74,,,2020-09-11 21
탄천2고가교,32,179,P34,Img_179_20200911_200100.jpg,23.54,,,2020-09-11 20
탄천2고가교,32,179,P34,Img_179_20200911_190100.jpg,23.84,,,2020-09-11 19
탄천2고가교,32,179,P34,Img_179_20200911_180100.jpg,24.01,,,2020-09-11 18
탄천2고가교,32,179,P34,Img_179_20200911_170100.jpg,24.41,,,2020-09-11 17
탄천2고가교,32,179,P34,Img_179_20200911_160100.jpg,25.28,,,2020-09-11 16
탄천2고가교,32,179,P34,Img_179_20200911_150100.jpg,25.61,,,2020-09-11 15
탄천2고가교,32,179,P34,Img_179_20200911_140100.jpg,25.95,,,2020-09-11 14
탄천2고가교,32,179,P34,Img_179_20200911_130100.jpg,26.22,,,2020-09-11 13
탄천2고가교,32,179,P34,Img_179_20200911_120100.jpg,26.03,,,2020-09-11 12
탄천2고가교,32,179,P34,Img_179_20200911_110100.jpg,25.11,,,2020-09-11 11
탄천2고가교,32,179,P34,Img_179_20200911_100100.jpg,24.15,,,2020-09-11 10
탄천2고가교,32,179,P34,Img_179_20200911_090100.jpg,23.2,,,2020-09-11 09
탄천2고가교,32,179,P34,Img_179_20200911_080100.jpg,22.33,,,2020-09-11 08
탄천2고가교,32,179,P34,Img_179_20200911_070100.jpg,21.67,,,2020-09-11 07
탄천2고가교,32,179,P34,Img_179_20200911_060100.jpg,21.36,,,2020-09-11 06
탄천2고가교,32,179,P34,Img_179_20200911_050100.jpg,21.57,,,2020-09-11 05
탄천2고가교,32,179,P34,Img_179_20200911_040100.jpg,21.86,,,2020-09-11 04
탄천2고가교,32,179,P34,Img_179_20200911_030100.jpg,22.14,,,2020-09-11 03
탄천2고가교,32,179,P34,Img_179_20200911_020100.jpg,22.38,,,2020-09-11 02
탄천2고가교,32,179,P34,Img_179_20200911_010100.jpg,22.68,,,2020-09-11 01
탄천2고가교,32,179,P34,Img_179_20200911_000100.jpg,23,,,2020-09-11 00
탄천2고가교,32,179,P34,Img_179_20200910_230100.jpg,23.46,,,2020-09-10 23
탄천2고가교,32,179,P34,Img_179_20200910_220100.jpg,23.93,,,2020-09-10 22
탄천2고가교,32,179,P34,Img_179_20200910_210100.jpg,24.2,,,2020-09-10 21
탄천2고가교,32,179,P34,Img_179_20200910_200100.jpg,24.35,,,2020-09-10 20
탄천2고가교,32,179,P34,Img_179_20200910_190100.jpg,25.34,,,2020-09-10 19
탄천2고가교,32,179,P34,Img_179_20200910_180100.jpg,25.94,,,2020-09-10 18
탄천2고가교,32,179,P34,Img_179_20200910_170100.jpg,25.92,,,2020-09-10 17
탄천2고가교,32,179,P34,Img_179_20200910_160100.jpg,25.91,,,2020-09-10 16
탄천2고가교,32,179,P34,Img_179_20200910_150100.jpg,25.78,,,2020-09-10 15
탄천2고가교,32,179,P34,Img_179_20200910_140100.jpg,25.46,,,2020-09-10 14
탄천2고가교,32,179,P34,Img_179_20200910_130100.jpg,25.32,,,2020-09-10 13
탄천2고가교,32,179,P34,Img_179_20200910_120100.jpg,24.69,,,2020-09-10 12
탄천2고가교,32,179,P34,Img_179_20200910_110100.jpg,24.03,,,2020-09-10 11
탄천2고가교,32,179,P34,Img_179_20200910_100100.jpg,22.99,,,2020-09-10 10
탄천2고가교,32,179,P34,Img_179_20200910_090100.jpg,22.09,,,2020-09-10 09
탄천2고가교,32,179,P34,Img_179_20200910_080100.jpg,21.21,,,2020-09-10 08
탄천2고가교,32,179,P34,Img_179_20200910_070100.jpg,20.38,,,2020-09-10 07
탄천2고가교,32,179,P34,Img_179_20200910_060100.jpg,19.81,,,2020-09-10 06
탄천2고가교,32,179,P34,Img_179_20200910_050100.jpg,19.96,,,2020-09-10 05
탄천2고가교,32,179,P34,Img_179_20200910_040100.jpg,19.97,,,2020-09-10 04
탄천2고가교,32,179,P34,Img_179_20200910_030100.jpg,19.79,,,2020-09-10 03
탄천2고가교,32,179,P34,Img_179_20200910_020100.jpg,19.47,,,2020-09-10 02
탄천2고가교,32,179,P34,Img_179_20200910_010100.jpg,19.57,,,2020-09-10 01
탄천2고가교,32,179,P34,Img_179_20200910_000100.jpg,19.65,,,2020-09-10 00
탄천2고가교,32,179,P34,Img_179_20200909_230100.jpg,19.91,,,2020-09-09 23
탄천2고가교,32,179,P34,Img_179_20200909_220100.jpg,20.16,,,2020-09-09 22
탄천2고가교,32,179,P34,Img_179_20200909_210100.jpg,20.39,,,2020-09-09 21
탄천2고가교,32,179,P34,Img_179_20200909_200100.jpg,20.53,,,2020-09-09 20
탄천2고가교,32,179,P34,Img_179_20200909_190100.jpg,20.62,,,2020-09-09 19
탄천2고가교,32,179,P34,Img_179_20200909_180100.jpg,21.09,,,2020-09-09 18
탄천2고가교,32,179,P34,Img_179_20200909_170100.jpg,21.56,,,2020-09-09 17
탄천2고가교,32,179,P34,Img_179_20200909_160100.jpg,21.34,,,2020-09-09 16
탄천2고가교,32,179,P34,Img_179_20200909_150100.jpg,21.42,,,2020-09-09 15
탄천2고가교,32,179,P34,Img_179_20200909_140100.jpg,22.14,,,2020-09-09 14
탄천2고가교,32,179,P34,Img_179_20200909_130100.jpg,24.37,,,2020-09-09 13
탄천2고가교,32,179,P34,Img_179_20200909_120100.jpg,23.79,,,2020-09-09 12
탄천2고가교,32,179,P34,Img_179_20200909_110100.jpg,23.15,,,2020-09-09 11
탄천2고가교,32,179,P34,Img_179_20200909_100100.jpg,23.05,,,2020-09-09 10
탄천2고가교,32,179,P34,Img_179_20200909_090100.jpg,22.69,,,2020-09-09 09
탄천2고가교,32,179,P34,Img_179_20200909_080100.jpg,21.84,,,2020-09-09 08
탄천2고가교,32,179,P34,Img_179_20200909_070100.jpg,21.69,,,2020-09-09 07
탄천2고가교,32,179,P34,Img_179_20200909_060100.jpg,21.86,,,2020-09-09 06
탄천2고가교,32,179,P34,Img_179_20200909_050100.jpg,22.22,,,2020-09-09 05
탄천2고가교,32,179,P34,Img_179_20200909_040100.jpg,22.48,,,2020-09-09 04
탄천2고가교,32,179,P34,Img_179_20200909_030100.jpg,22.56,,,2020-09-09 03
탄천2고가교,32,179,P34,Img_179_20200909_020100.jpg,22.74,,,2020-09-09 02
탄천2고가교,32,179,P34,Img_179_20200909_010100.jpg,22.85,,,2020-09-09 01
탄천2고가교,32,179,P34,Img_179_20200909_000100.jpg,23.13,,,2020-09-09 00
탄천2고가교,32,179,P34,Img_179_20200908_230100.jpg,23.07,,,2020-09-08 23
탄천2고가교,32,179,P34,Img_179_20200908_220100.jpg,23.15,,,2020-09-08 22
탄천2고가교,32,179,P34,Img_179_20200908_210100.jpg,23.75,,,2020-09-08 21
탄천2고가교,32,179,P34,Img_179_20200908_200100.jpg,24.2,,,2020-09-08 20
탄천2고가교,32,179,P34,Img_179_20200908_190100.jpg,24.78,,,2020-09-08 19
탄천2고가교,32,179,P34,Img_179_20200908_180100.jpg,25.3,,,2020-09-08 18
탄천2고가교,32,179,P34,Img_179_20200908_170100.jpg,25.9,,,2020-09-08 17
탄천2고가교,32,179,P34,Img_179_20200908_160100.jpg,26.16,,,2020-09-08 16
탄천2고가교,32,179,P34,Img_179_20200908_150100.jpg,26,,,2020-09-08 15
탄천2고가교,32,179,P34,Img_179_20200908_140100.jpg,26.15,,,2020-09-08 14
탄천2고가교,32,179,P34,Img_179_20200908_130100.jpg,25.94,,,2020-09-08 13
탄천2고가교,32,179,P34,Img_179_20200908_120100.jpg,25.47,,,2020-09-08 12
탄천2고가교,32,179,P34,Img_179_20200908_110100.jpg,25.01,,,2020-09-08 11
탄천2고가교,32,179,P34,Img_179_20200908_100100.jpg,24.6,,,2020-09-08 10
탄천2고가교,32,179,P34,Img_179_20200908_090100.jpg,23.95,,,2020-09-08 09
탄천2고가교,32,179,P34,Img_179_20200908_080100.jpg,23.24,,,2020-09-08 08
탄천2고가교,32,179,P34,Img_179_20200908_070100.jpg,22.22,,,2020-09-08 07
탄천2고가교,32,179,P34,Img_179_20200908_060100.jpg,21.74,,,2020-09-08 06
탄천2고가교,32,179,P34,Img_179_20200908_050100.jpg,21.67,,,2020-09-08 05
탄천2고가교,32,179,P34,Img_179_20200908_040100.jpg,21.62,,,2020-09-08 04
탄천2고가교,32,179,P34,Img_179_20200908_030100.jpg,21.6,,,2020-09-08 03
탄천2고가교,32,179,P34,Img_179_20200908_020100.jpg,21.65,,,2020-09-08 02
탄천2고가교,32,179,P34,Img_179_20200908_010100.jpg,21.42,,,2020-09-08 01
탄천2고가교,32,179,P34,Img_179_20200908_000100.jpg,21.46,,,2020-09-08 00
탄천2고가교,32,179,P34,Img_179_20200907_230100.jpg,21.21,,,2020-09-07 23
탄천2고가교,32,179,P34,Img_179_20200907_220100.jpg,20.77,,,2020-09-07 22
탄천2고가교,32,179,P34,Img_179_20200907_210100.jpg,20.58,,,2020-09-07 21
탄천2고가교,32,179,P34,Img_179_20200907_200100.jpg,20.69,,,2020-09-07 20
탄천2고가교,32,179,P34,Img_179_20200907_190100.jpg,20.69,,,2020-09-07 19
탄천2고가교,32,179,P34,Img_179_20200907_180100.jpg,20.79,,,2020-09-07 18
탄천2고가교,32,179,P34,Img_179_20200907_170100.jpg,20.71,,,2020-09-07 17
탄천2고가교,32,179,P34,Img_179_20200907_160100.jpg,20.51,,,2020-09-07 16
