image_name,centers_of_detected_circles,sensitivity,num_centers,x_displacement,y_displacement
Img_093_20200904_120100.jpg,"[[ 820.79754601  389.48466258   79.37253933]
 [1019.03205128  387.18589744   79.37253933]
 [ 825.10982659  583.65895954   79.37253933]
 [1022.34        582.84666667   79.37253933]]",0.97,4,-0.4830041471378692,-2.027864728396125
Img_093_20200904_130100.jpg,"[[1024.02083333  584.95833333   79.37253933]
 [ 822.95266272  390.99408284   79.37253933]
 [1021.56129032  388.63225806   79.37253933]
 [ 827.3597561   586.59756098   79.37253933]]",0.97,4,-0.33376797717849094,-1.589469677054879
Img_093_20200904_140100.jpg,"[[ 824.53548387  392.91612903   79.37253933]
 [1026.36912752  587.79194631   79.37253933]
 [1023.83892617  390.56375839   79.37253933]
 [ 829.01369863  589.67808219   79.37253933]]",0.97,4,-0.08820908501643743,-1.2887354297054952
Img_093_20200904_150100.jpg,"[[1025.45751634  392.94117647   79.37253933]
 [1028.58227848  590.13291139   79.37253933]
 [ 825.72049689  394.74534161   79.37253933]
 [ 830.          592.19889503   79.37253933]]",0.97,4,0.224790553234536,-1.0130875876195589
Img_093_20200904_160100.jpg,"[[1027.62913907  394.09933775   79.37253933]
 [ 826.74117647  396.6          79.37253933]
 [ 831.63387978  593.86338798   79.37253933]
 [1030.36305732  592.24840764   79.37253933]]",0.97,4,0.42566312605213596,-1.0037397483006867
Img_093_20200904_170100.jpg,"[[ 827.66666667  397.28395062   79.37253933]
 [1028.41447368  395.04605263   79.37253933]
 [ 832.45454545  594.56363636   79.37253933]
 [1031.52564103  593.27564103   79.37253933]]",0.97,4,0.541010576605025,-0.9017020054269445
Img_093_20200904_180100.jpg,"[[ 827.30409357  397.05263158   79.37253933]
 [1028.02702703  395.10810811   79.37253933]
 [1030.52903226  593.89032258   79.37253933]
 [ 832.15508021  595.16042781   79.37253933]]",0.97,4,0.2807916973042861,-0.8593781871249071
Img_093_20200907_200100.jpg,"[[1009.7654321   372.54938272   79.37253933]
 [ 820.47530864  566.16049383   79.37253933]
 [ 815.9044586   374.40764331   79.37253933]
 [1012.23529412  564.57058824   79.37253933]]",0.97,4,-1.3949974652561572,-3.86333783436163
Img_093_20200907_210100.jpg,"[[ 820.56497175  565.27118644   79.37253933]
 [1009.31325301  371.93975904   79.37253933]
 [1012.50943396  563.79874214   79.37253933]
 [ 816.17197452  374.31210191   79.37253933]]",0.97,4,-1.5724311673985962,-4.10433588069492
Img_093_20200907_220100.jpg,"[[ 820.57377049  565.23497268   79.37253933]
 [1009.6300578   372.04046243   79.37253933]
 [1011.80981595  563.93251534   79.37253933]
 [ 815.975       374.2          79.37253933]]",0.97,4,-1.5896162698185137,-4.101419802082081
Img_093_20200907_230100.jpg,"[[ 819.92814371  565.65269461   79.37253933]
 [1012.08823529  564.11764706   79.37253933]
 [1009.11428571  372.15428571   79.37253933]
 [ 815.7037037   374.37037037   79.37253933]]",0.97,4,-1.5576054779052821,-3.9028554335565744
Img_093_20200908_000100.jpg,"[[ 819.77018634  565.9068323    79.37253933]
 [1009.28947368  372.16447368   79.37253933]
 [1011.63803681  564.34355828   79.37253933]
 [ 815.93167702  374.65217391   79.37253933]]",0.97,4,-1.631553387816945,-4.048979183568049
Img_093_20200908_010100.jpg,"[[ 819.74712644  565.75287356   79.37253933]
 [1009.09259259  371.87654321   79.37253933]
 [1011.5952381   563.88095238   79.37253933]
 [ 815.49689441  374.39751553   79.37253933]]",0.97,4,-1.653332362334119,-4.084236558791458
Img_093_20200908_020100.jpg,"[[1011.1910828   564.1910828    79.37253933]
 [1008.78980892  371.85987261   79.37253933]
 [ 819.24516129  565.54193548   79.37253933]
 [ 815.3375      374.2375       79.37253933]]",0.97,4,-1.5148692227998346,-4.0938226588208355
Img_093_20200908_030100.jpg,"[[ 819.0794702   565.62913907   79.37253933]
 [1011.38011696  563.70175439   79.37253933]
 [1008.76219512  372.38414634   79.37253933]
 [ 815.33333333  374.30246914   79.37253933]]",0.97,4,-1.6285496647102722,-3.910394519282704
Img_093_20200908_040100.jpg,"[[1008.32738095  371.80952381   79.37253933]
 [1011.58682635  564.00598802   79.37253933]
 [ 818.68292683  565.82926829   79.37253933]
 [ 815.1875      373.89375      79.37253933]]",0.97,4,-1.5385775166820022,-4.102658376699743
Img_093_20200908_050100.jpg,"[[ 818.5988024   565.52095808   79.37253933]
 [1010.84117647  564.21176471   79.37253933]
 [ 814.86470588  374.19411765   79.37253933]
 [1008.61585366  371.70121951   79.37253933]]",0.97,4,-1.5648798765595924,-3.924101350661301
Img_093_20200908_060100.jpg,"[[1011.30769231  563.99408284   79.37253933]
 [1008.66451613  372.08387097   79.37253933]
 [ 819.19875776  565.34782609   79.37253933]
 [ 815.02564103  373.90384615   79.37253933]]",0.97,4,-1.5261959185434648,-4.109115141033612
Img_093_20200908_070100.jpg,"[[ 815.17088608  374.28481013   79.37253933]
 [1011.96402878  564.32374101   79.37253933]
 [1009.09774436  372.33082707   79.37253933]
 [ 819.46376812  565.75362319   79.37253933]]",0.97,4,-1.5928489356221007,-3.8896979569960344
Img_093_20200908_080100.jpg,"[[ 814.88435374  375.05442177   79.37253933]
 [1009.02142857  373.           79.37253933]
 [1011.85074627  565.65671642   79.37253933]
 [ 819.31343284  567.19402985   79.37253933]]",0.97,4,-1.6792788782099155,-3.9290922567030506
